epoch,accuracy,loss,val_accuracy,val_loss
1,0.60242856,0.6619009739330837,0.6295714378356934,0.635245258808136
0,0.5170714,0.7095632412093026,0.6139285564422607,0.6534082845279149
1,0.5887857,0.6672349533012935,0.6407142877578735,0.628914592061724
2,0.62207144,0.6449968842778887,0.6522856950759888,0.6204849163804735
3,0.6382857,0.6298266760281154,0.7024999856948853,0.5847563366549355
4,0.6602143,0.6095835910865238,0.7147856950759888,0.5590278709956578
5,0.67785716,0.5896194603443146,0.748285710811615,0.5401893812928881
6,0.696,0.570573326587677,0.7325714230537415,0.5268503121648516
7,0.7038571,0.5543738048417227,0.7630000114440918,0.4966280229432242
8,0.7202143,0.5340092028549739,0.7555000185966492,0.49068332372392925
9,0.73471427,0.5121224144867488,0.8184285759925842,0.43507428986685615
10,0.7457143,0.497213110600199,0.8245000243186951,0.41879672048773087
11,0.75607145,0.48008877418722423,0.779785692691803,0.4333508001395634
12,0.7564286,0.46686933950015475,0.8299285769462585,0.39173702561855317
13,0.77657145,0.44918122357981544,0.8783571720123291,0.3518952203137534
14,0.78485715,0.4345917636070933,0.8824999928474426,0.337708545923233
15,0.7947143,0.422411519237927,0.892214298248291,0.3163332816021783
16,0.8040714,0.4078266719579697,0.899571418762207,0.3096481719527926
17,0.8123571,0.3955953196798052,0.8906428813934326,0.30302791889224734
18,0.8165714,0.38149511152505877,0.9024999737739563,0.2869720960685185
19,0.8247143,0.3755317776714052,0.9291428327560425,0.25888084722416743
20,0.827,0.3685726409469332,0.884071409702301,0.2791154372606959
21,0.83407146,0.35465605904374803,0.9409999847412109,0.23988950434752873
22,0.837,0.34816903076001576,0.903071403503418,0.258597413948604
23,0.839,0.3436182925275394,0.9562143087387085,0.2087568940605436
24,0.85392857,0.3194830921122006,0.9613571166992188,0.20332686632020133
25,0.85385716,0.3248506654075214,0.94092857837677,0.20399446382692882
26,0.8569286,0.31678369740503176,0.9526428580284119,0.18876909586361476
27,0.8658571,0.3024562529197761,0.9614999890327454,0.17783141634293964
28,0.86307144,0.3004587992429733,0.9704285860061646,0.16756410084877696
29,0.8657857,0.2982242641874722,0.9723571538925171,0.159196883388928
30,0.8772857,0.2864165708294937,0.9710000157356262,0.16068270465305873
31,0.88121426,0.278178113677672,0.9813571572303772,0.13953430159602848
32,0.8807857,0.27667935559579304,0.9664285778999329,0.15217275877084052
33,0.8822143,0.2750369645271982,0.9585714340209961,0.1530024686242853
34,0.88521427,0.2653772745004722,0.9810000061988831,0.12658764671002115
35,0.8887143,0.25786324655583925,0.9619285464286804,0.14013474760736738
36,0.891,0.2534836024258818,0.9760714173316956,0.1262693392464093
37,0.89485717,0.24736486308489528,0.9768571257591248,0.11673990705183575
38,0.898,0.2427385941701276,0.9785000085830688,0.11282621781953743
39,0.895,0.24410555301180908,0.9794285893440247,0.11208982687337057
40,0.9075,0.22627428002229757,0.9740714430809021,0.1172663929760456
41,0.90664285,0.22835933201653616,0.9836428761482239,0.09968599367354597
42,0.90264285,0.23451064573441233,0.9846428632736206,0.10158836019252028
43,0.9072143,0.2228059192055038,0.949999988079071,0.14225864203699998
44,0.91157144,0.21512980550740446,0.9642142653465271,0.12289579129006181
45,0.9144286,0.20848089165985584,0.9843571186065674,0.08710998898318836
46,0.9150714,0.20911923680028746,0.9828571677207947,0.09199706074169704
47,0.9172143,0.20263814588529724,0.9854999780654907,0.08135069869671549
48,0.92,0.19606163741009575,0.9837856888771057,0.08075127620037113
49,0.92242855,0.19310567801126413,0.9907143115997314,0.07009707353476967
50,0.9225,0.18844300021231175,0.8899285793304443,0.22119133517651685
51,0.92742854,0.18493280792023453,0.9929999709129333,0.06100748797240002
52,0.9307143,0.17808652472496034,0.9882857203483582,0.06830514329592031
53,0.9287143,0.17638777527958155,0.9899285435676575,0.06239625147676894
54,0.9332143,0.17415410146968704,0.9848571419715881,0.069161108973303
55,0.93471426,0.16610578845867088,0.9921428561210632,0.052785179855035884
56,0.93142855,0.17604085532043662,0.9480000138282776,0.14057883552940828
57,0.9342857,0.1721368723953409,0.9783571362495422,0.083126860629235
58,0.9350714,0.1647309062672513,0.9798571467399597,0.07319598946613926
59,0.9374286,0.1602790013008884,0.9927142858505249,0.05033806455720748
60,0.9405,0.15162425738626292,0.9911428689956665,0.054737494226012914
61,0.9405714,0.15646578481181392,0.9933571219444275,0.04234646038817508
62,0.9408572,0.15407387737876602,0.9802857041358948,0.07308133169370039
63,0.9442857,0.14718550169361488,0.9230714440345764,0.17848492080718278
64,0.9432143,0.14748910679508534,0.9722142815589905,0.0845250036721783
65,0.94778574,0.1410381673766034,0.9543571472167969,0.12272767413939749
66,0.94785714,0.13840710636068668,0.9937857389450073,0.037617286568773646
67,0.9490714,0.13472404554486275,0.9889285564422607,0.05084200170955488
68,0.95092857,0.13078757052575904,0.9951428771018982,0.03516456226658608
69,0.9487857,0.13733468169612545,0.987500011920929,0.05442434389037745
70,0.9532143,0.12340850757168872,0.9957143068313599,0.03197751622726875
71,0.9542143,0.11838154735336347,0.9870714545249939,0.05458124830307705
72,0.95735717,0.1167161526770464,0.9956428408622742,0.03276357024801629
73,0.9547143,0.1244528625744528,0.9916428327560425,0.04076524202472397
74,0.96007144,0.10856915780077023,0.993571400642395,0.03280154299975506
75,0.95985717,0.10929860927457256,0.9952142834663391,0.02725192877064858
76,0.95985717,0.11389375889194864,0.9928571581840515,0.03481721962110273
77,0.9588571,0.11070999932501997,0.9860714077949524,0.05285542615396636
78,0.9577857,0.1153169356887894,0.9929999709129333,0.03337010081870748
79,0.96264285,0.10427809762901494,0.9950714111328125,0.02788158296128469
80,0.95864284,0.1046750618832718,0.9875714182853699,0.04653214171991151
81,0.9625,0.10052048544293003,0.99528568983078,0.023191867173516324
82,0.96342856,0.10118287724462736,0.9944999814033508,0.025761829513923397
83,0.9630714,0.09908217472742711,0.9942857027053833,0.030611923216176885
84,0.96492857,0.09323807961400599,0.9946428537368774,0.02432523761097608
85,0.96485716,0.09259132884602461,0.9964285492897034,0.021090352735881293
86,0.9672857,0.09011549272288435,0.9970714449882507,0.019689290658836917
87,0.96564287,0.09579323641104358,0.9967857003211975,0.01837609122347619
88,0.9652143,0.09332257626125855,0.9970714449882507,0.018907930080512805
89,0.96885717,0.08593550645027842,0.9929285645484924,0.03272645464413134
90,0.9707143,0.08076602879306302,0.9917142987251282,0.03224768313552652
91,0.96864283,0.08417741476491626,0.9938571453094482,0.026848550900816916
92,0.96914285,0.08311091435155166,0.9936428666114807,0.029170154652026083
93,0.9702857,0.08173115333731819,0.9918571710586548,0.02913269851212057
94,0.9711428,0.07680440660765661,0.9907143115997314,0.033594222359758404
95,0.97257143,0.07799575905894328,0.9950000047683716,0.023987119497930896
96,0.9714286,0.07630497751690979,0.9974285960197449,0.01569862411527096
97,0.97514284,0.07158596245791497,0.9972142577171326,0.01493744267682944
98,0.97321427,0.07549162378248625,0.9959285855293274,0.019716029882697123
99,0.97485715,0.07358554133865983,0.9963571429252625,0.016285633279276745
